time,PM1(ug/m3),PM10(ug/m3),PM2.5(ug/m3),RH(%),T(C)
2020-02-25 08:37:00.900000000,1.541,1.6969999999999998,1.695,30.0,21.1
2020-02-25 08:37:02.276000000,2.13,8.039,5.551,30.0,21.1
2020-02-25 08:37:03.652000000,1.928,3.725,3.544,30.1,21.1
2020-02-25 08:37:05.032999940,2.285,3.129,3.047,30.1,21.1
2020-02-25 08:37:53.998000130,1.829,2.414,2.391,30.0,21.1
2020-02-25 08:37:55.374000130,2.023,4.275,4.025,30.0,21.1
2020-02-25 08:37:56.750000130,2.024,4.1530000000000005,3.91,30.0,21.1
2020-02-25 08:37:58.127000060,2.067,3.806,3.633,30.0,21.1
2020-02-25 08:37:59.503000060,1.506,1.796,1.786,30.1,21.1
2020-02-25 08:38:00.883000060,1.826,3.74,3.205,30.0,21.1
2020-02-25 08:38:02.260000000,2.865,5.864,5.581,30.0,21.1
2020-02-25 08:38:03.640000000,2.355,3.509,3.415,30.0,21.1
2020-02-25 08:38:05.016000000,2.293,9.4,6.416,30.1,21.1
2020-02-25 08:38:53.982000130,1.893,2.07,2.069,30.0,21.1
2020-02-25 08:38:55.361999870,2.028,4.202,3.64,30.0,21.1
2020-02-25 08:38:56.737999870,2.168,4.128,3.936,30.0,21.1
2020-02-25 08:38:58.118000130,1.775,1.953,1.952,30.0,21.0
2020-02-25 08:38:59.495000060,2.355,2.585,2.583,30.0,21.1
2020-02-25 08:39:00.875000060,2.612,68.725,4.388,30.0,21.0
2020-02-25 08:39:02.256000000,2.009,4.849,4.185,30.0,21.1
2020-02-25 08:39:56.729999870,1.6669999999999998,1.789,1.788,30.0,21.1
2020-02-25 08:39:58.105999870,1.78,1.905,1.904,30.0,21.1
2020-02-25 08:39:59.483000060,1.894,2.031,2.031,30.1,21.1
2020-02-25 08:40:00.863000060,1.745,2.5610000000000004,2.474,30.0,21.1
2020-02-25 08:40:55.332999940,1.567,1.643,1.642,30.0,21.1
2020-02-25 08:40:56.712999940,2.47,4.246,4.067,30.0,21.1
2020-02-25 08:40:58.088999940,1.506,1.586,1.586,30.0,21.0
2020-02-25 08:40:59.465999870,2.352,4.578,4.32,30.0,21.0
2020-02-25 08:41:00.846000130,2.403,2.64,2.638,30.0,21.1
2020-02-25 08:41:02.222000130,2.344,3.953,3.781,30.0,21.1
2020-02-25 08:41:03.598000130,1.902,2.225,2.214,30.0,21.1
2020-02-25 08:41:04.979000060,1.77,3.668,3.125,30.0,21.1
2020-02-25 08:41:53.944000000,1.872,1.926,1.926,30.0,21.1
2020-02-25 08:41:55.320000000,1.72,2.505,2.419,30.0,21.1
2020-02-25 08:41:56.700999940,2.204,2.992,2.9610000000000003,30.0,21.0
2020-02-25 08:41:58.076999940,2.542,3.252,3.23,30.1,21.1
2020-02-25 08:41:59.456999940,2.063,3.091,2.995,30.0,21.0
2020-02-25 08:42:00.832999940,1.695,3.141,2.972,30.1,21.1
2020-02-25 08:42:02.209999870,1.709,1.878,1.876,30.1,21.1
2020-02-25 08:42:03.588999940,2.025,4.009,3.457,30.0,21.0
2020-02-25 08:42:58.064000000,2.177,3.011,2.924,30.0,21.0
2020-02-25 08:42:59.440000000,1.993,4.228,3.968,30.0,21.1
2020-02-25 08:43:00.816000000,1.781,1.948,1.946,30.0,21.1
2020-02-25 08:43:02.192999940,1.56,1.632,1.631,30.0,21.0
2020-02-25 08:43:56.671000060,2.031,2.844,2.755,30.0,21.1
2020-02-25 08:43:58.051000060,2.281,4.28,4.082,30.0,21.1
2020-02-25 08:43:59.427000060,1.7280000000000002,3.71,3.145,30.1,21.1
2020-02-25 08:44:00.804000000,1.88,2.066,2.065,30.0,21.0
2020-02-25 08:44:55.281999870,2.514,4.361000000000001,4.175,30.0,21.1
2020-02-25 08:44:56.662000130,2.276,7.051,5.811,30.0,21.1
2020-02-25 08:44:58.039000060,1.734,2.092,2.08,30.0,21.1
2020-02-25 08:44:59.419000060,2.176,2.568,2.556,30.0,21.1
2020-02-25 08:45:00.795000060,1.759,3.799,3.228,30.0,21.1
2020-02-25 08:45:02.175000060,2.086,2.1790000000000003,2.1790000000000003,30.0,21.1
2020-02-25 08:45:03.555000060,2.0540000000000003,10.755,7.013999999999999,30.1,21.1
2020-02-25 08:45:04.935000060,2.171,6.388999999999999,5.218,30.0,21.1
2020-02-25 08:45:53.892999940,2.457,5.635,4.852,30.0,21.1
2020-02-25 08:45:55.272999940,2.725,5.146,4.5360000000000005,30.0,21.1
2020-02-25 08:45:56.648999940,2.192,4.3,3.714,30.0,21.1
2020-02-25 08:45:58.030000130,1.661,3.811,3.55,30.0,21.1
2020-02-25 08:45:59.406000130,2.298,3.213,3.123,30.0,21.1
2020-02-25 08:46:00.782000130,2.156,3.681,3.508,30.1,21.0
2020-02-25 08:46:02.161999870,2.207,2.854,2.832,30.0,21.1
2020-02-25 08:46:03.539000060,1.585,4.159,3.511,30.0,21.1
2020-02-25 08:46:58.004999940,2.298,3.405,3.303,30.1,21.0
2020-02-25 08:46:59.384999940,1.737,2.07,2.0580000000000003,30.0,21.0
2020-02-25 08:47:00.760999940,1.946,3.506,3.325,30.0,21.0
2020-02-25 08:47:02.140999940,2.154,7.706,6.3020000000000005,30.1,21.1
2020-02-25 08:47:56.619000060,2.248,3.826,3.643,30.1,21.1
2020-02-25 08:47:57.999000060,2.494,3.683,3.58,30.0,21.0
2020-02-25 08:47:59.376000000,1.996,2.917,2.827,30.1,21.0
2020-02-25 08:48:00.756000000,1.72,2.045,2.0340000000000003,30.1,21.1
2020-02-25 08:48:55.225999870,2.398,9.475,6.3660000000000005,30.0,21.1
2020-02-25 08:48:56.606000130,2.11,9.21,6.1,30.0,21.1
2020-02-25 08:48:57.985999870,2.799,11.448,8.224,30.0,21.0
2020-02-25 08:48:59.367000060,1.985,3.414,3.248,30.1,21.0
2020-02-25 08:49:00.742000130,1.971,8.44,5.466,30.1,21.1
2020-02-25 08:49:02.119000060,2.094,4.426,4.168,30.0,21.1
2020-02-25 08:49:03.499000060,2.08,4.228,3.671,30.1,21.0
2020-02-25 08:49:04.880000000,2.382,4.954,4.685,30.1,21.1
2020-02-25 08:49:59.344999940,2.221,8.104,6.727,30.1,21.1
2020-02-25 08:50:00.721999870,2.358,4.716,4.45,30.1,21.1
2020-02-25 08:50:02.103000060,2.5380000000000003,4.876,4.672,30.1,21.1
2020-02-25 08:50:03.479000060,1.788,4.437,3.781,30.1,21.1
2020-02-25 08:50:57.952000000,1.707,1.87,1.869,30.0,21.1
2020-02-25 08:50:59.332000000,1.759,2.074,2.063,30.0,21.1
2020-02-25 08:51:00.712000000,1.67,5.989,4.806,30.1,21.0
2020-02-25 08:51:02.088999940,1.555,7.391,4.856,30.1,21.1
2020-02-25 08:51:56.563000060,1.836,24.209,5.182,30.1,21.1
2020-02-25 08:51:57.944000000,1.884,3.097,2.995,30.1,21.0
2020-02-25 08:51:59.320000000,1.646,1.726,1.726,30.0,21.1
2020-02-25 08:52:00.699000060,1.764,2.259,2.239,30.1,21.0
2020-02-25 08:53:00.687000060,2.075,2.528,2.516,30.1,21.0
2020-02-25 08:53:02.063000060,1.4509999999999998,1.4880000000000002,1.4880000000000002,30.1,21.1
2020-02-25 08:53:03.439000060,2.152,3.902,3.721,30.1,21.1
2020-02-25 08:53:04.816000000,1.774,1.942,1.94,30.1,21.0
2020-02-25 08:53:59.302000130,2.608,5.33,4.695,30.1,21.1
2020-02-25 08:54:00.678000130,1.988,2.211,2.209,30.1,21.0
2020-02-25 08:54:02.059000060,1.915,2.365,2.353,30.1,21.1
2020-02-25 08:54:03.435000060,1.795,1.886,1.886,30.1,21.0
2020-02-25 08:54:57.912000000,2.188,5.149,4.811,30.2,21.0
2020-02-25 08:54:59.288999940,1.882,2.272,2.261,30.1,21.1
2020-02-25 08:55:00.668999940,2.037,3.515,3.352,30.1,21.1
2020-02-25 08:55:02.044999940,2.415,8.573,6.032,30.1,21.0
2020-02-25 08:55:56.521999870,1.5319999999999998,1.84,1.829,30.1,21.1
2020-02-25 08:55:57.902000130,2.014,3.565,3.389,30.1,21.1
2020-02-25 08:55:59.278000130,1.7719999999999998,2.084,2.073,30.1,21.0
2020-02-25 08:56:00.654000130,1.81,2.086,2.076,30.1,21.1
2020-02-25 08:57:00.652000000,2.008,4.995,4.316,30.2,21.0
2020-02-25 08:57:02.032999940,1.912,2.336,2.323,30.2,21.0
2020-02-25 08:57:03.409999870,2.542,3.137,3.115,30.1,21.0
2020-02-25 08:57:04.788999940,2.281,8.198,5.523,30.1,21.1
2020-02-25 08:57:59.254000130,1.972,3.031,2.934,30.1,21.0
2020-02-25 08:58:00.631000060,2.155,2.342,2.341,30.1,21.0
2020-02-25 08:58:02.011000060,2.119,2.445,2.435,30.1,21.0
2020-02-25 08:58:03.387000060,1.912,2.696,2.615,30.1,21.0
2020-02-25 08:58:57.867000060,2.176,4.574,4.312,30.2,21.0
2020-02-25 08:58:59.243000060,1.96,2.141,2.139,30.1,21.0
2020-02-25 08:59:00.624000000,1.406,1.71,1.699,30.1,21.0
2020-02-25 08:59:01.999000060,1.815,2.619,2.5340000000000003,30.2,21.0
2020-02-25 08:59:56.476000000,2.212,3.491,3.389,30.1,21.1
2020-02-25 08:59:57.852000000,2.521,3.638,3.548,30.1,21.1
2020-02-25 08:59:59.228000000,1.979,3.208,3.11,30.1,21.0
2020-02-25 09:00:00.608999940,1.895,2.667,2.587,30.2,21.0
2020-02-25 09:01:00.606000130,2.057,3.24,3.141,30.2,21.0
2020-02-25 09:01:01.982000130,1.937,3.995,3.46,30.1,21.0
2020-02-25 09:01:03.361999870,1.639,1.985,1.974,30.1,21.0
2020-02-25 09:01:04.739000060,2.402,4.83,4.573,30.1,21.0
2020-02-25 09:01:59.206000130,2.386,6.965,5.763999999999999,30.1,21.0
2020-02-25 09:02:00.585999870,1.765,3.716,3.159,30.1,21.0
2020-02-25 09:02:01.963000060,1.897,2.0780000000000003,2.076,30.1,21.0
2020-02-25 09:02:03.339000060,2.093,4.282,4.0280000000000005,30.2,21.0
2020-02-25 09:02:57.817999870,1.829,3.75,3.202,30.1,21.0
2020-02-25 09:02:59.199000060,1.834,8.76,5.744,30.2,21.1
2020-02-25 09:03:00.575000060,1.773,3.629,3.089,30.2,21.0
2020-02-25 09:03:01.955000060,1.838,4.7,4.058,30.1,21.0
2020-02-25 09:03:56.431000060,1.466,1.582,1.581,30.1,21.1
2020-02-25 09:03:57.807000060,1.937,23.457,3.888,30.1,21.0
2020-02-25 09:03:59.188000000,1.946,5.39,4.668,30.1,21.1
2020-02-25 09:04:00.563000060,1.872,3.287,3.123,30.2,21.0
2020-02-25 09:05:00.556000000,2.302,5.638999999999999,4.92,30.2,21.0
2020-02-25 09:05:01.932000000,1.958,2.181,2.18,30.2,21.0
2020-02-25 09:05:03.312000000,2.575,8.005,5.502999999999999,30.1,21.0
2020-02-25 09:05:04.688000000,2.205,2.442,2.44,30.2,21.0
2020-02-25 09:05:59.160000000,2.126,2.353,2.351,30.2,21.0
2020-02-25 09:06:00.536000000,1.614,1.732,1.731,30.2,21.0
2020-02-25 09:06:01.912000000,2.214,3.242,3.148,30.2,21.0
2020-02-25 09:06:03.288000000,1.863,6.266,3.863,30.1,21.0
2020-02-25 09:06:57.767000060,1.885,12.374,4.351,30.1,21.0
2020-02-25 09:06:59.147000060,2.36,7.217,5.97,30.1,21.1
2020-02-25 09:07:00.524000000,1.685,3.749,3.169,30.2,21.1
2020-02-25 09:07:01.900999940,2.015,2.91,2.821,30.2,21.0
2020-02-25 09:07:56.375000060,2.072,2.974,2.888,30.1,21.0
2020-02-25 09:07:57.755000060,2.087,2.539,2.527,30.2,21.0
2020-02-25 09:07:59.132000000,2.138,6.96,4.545,30.1,21.1
2020-02-25 09:08:00.513999870,1.662,3.572,3.024,30.2,21.0
2020-02-25 09:09:00.500000000,1.968,2.522,2.501,30.2,21.0
2020-02-25 09:09:01.880000000,2.565,6.178,5.45,30.2,21.0
2020-02-25 09:09:03.256000000,1.849,3.535,3.36,30.2,21.0
2020-02-25 09:09:04.632999940,2.056,4.339,3.796,30.2,21.0
2020-02-25 09:09:59.107000060,1.764,2.949,2.849,30.1,21.0
2020-02-25 09:10:00.483000060,1.829,2.628,2.549,30.2,21.0
2020-02-25 09:10:01.859000060,1.989,3.969,3.785,30.2,21.0
2020-02-25 09:10:03.240000000,2.395,5.8,5.165,30.2,21.0
2020-02-25 09:10:57.715000060,2.013,2.995,2.902,30.2,21.0
2020-02-25 09:10:59.091000060,2.006,2.263,2.261,30.1,21.0
2020-02-25 09:11:00.471000060,1.951,3.96,3.4160000000000004,30.2,21.0
2020-02-25 09:11:01.848000000,1.739,4.492,3.854,30.2,21.0
2020-02-25 09:11:56.326000130,2.0,4.136,3.565,30.2,21.0
2020-02-25 09:11:57.702000130,1.78,2.7510000000000003,2.656,30.2,21.1
2020-02-25 09:11:59.083000060,1.622,9.156,6.007999999999999,30.2,21.0
2020-02-25 09:12:00.463000060,2.085,2.639,2.6180000000000003,30.2,21.0
2020-02-25 09:13:00.451000060,2.099,2.752,2.73,30.2,21.0
2020-02-25 09:13:01.827000060,2.083,2.232,2.231,30.2,21.0
2020-02-25 09:13:03.203000060,1.7280000000000002,2.049,2.039,30.2,21.0
2020-02-25 09:13:04.583000060,1.961,4.51,3.891,30.1,21.0
2020-02-25 09:13:59.054000130,1.976,2.559,2.5380000000000003,30.2,21.0
2020-02-25 09:14:00.433999870,2.086,5.462000000000001,4.7410000000000005,30.1,21.0
2020-02-25 09:14:01.811000060,1.605,1.77,1.769,30.2,21.0
2020-02-25 09:14:03.195000060,2.692,13.808,6.26,30.2,21.0
2020-02-25 09:14:57.664999940,1.793,2.721,2.63,30.2,21.0
2020-02-25 09:14:59.044999940,1.878,8.708,6.066,30.2,21.0
2020-02-25 09:15:00.422000130,1.831,4.306,3.693,30.2,21.0
2020-02-25 09:15:01.798000130,1.612,3.471,2.939,30.2,21.0
2020-02-25 09:15:56.268999940,2.402,3.478,3.391,30.1,21.0
2020-02-25 09:15:57.648999940,2.189,6.952999999999999,4.547,30.2,21.0
2020-02-25 09:15:59.024999940,2.343,4.073,3.895,30.2,21.0
2020-02-25 09:16:00.400999940,1.635,1.7180000000000002,1.7180000000000002,30.2,21.1
2020-02-25 09:17:00.396999940,1.489,1.654,1.653,30.2,21.0
2020-02-25 09:17:01.776999940,1.954,4.0,3.471,30.2,21.0
2020-02-25 09:17:03.152999940,2.213,8.04,5.619,30.2,21.0
2020-02-25 09:17:04.534000130,1.858,7.462000000000001,5.03,30.2,21.0
2020-02-25 09:17:59.000000000,2.119,4.585,3.989,30.2,21.0
2020-02-25 09:18:00.380999940,1.798,6.948,4.529,30.2,21.0
2020-02-25 09:18:01.756000000,1.9,2.289,2.278,30.2,21.0
2020-02-25 09:18:03.136999940,1.893,2.633,2.552,30.2,21.0
2020-02-25 09:18:57.611000060,1.546,1.872,1.862,30.2,21.0
2020-02-25 09:18:58.991000060,1.733,1.848,1.847,30.2,21.0
2020-02-25 09:19:00.368000000,1.968,7.51,5.07,30.2,21.0
2020-02-25 09:19:01.744000000,1.339,7.752000000000001,4.88,30.2,21.0
2020-02-25 09:19:56.217999870,1.5659999999999998,2.292,2.21,30.2,21.0
2020-02-25 09:19:57.593999870,1.801,2.8080000000000003,2.716,30.2,21.0
2020-02-25 09:19:58.975000060,1.823,2.44,2.419,30.2,21.0
2020-02-25 09:20:00.351000060,2.211,3.155,3.062,30.2,21.0
2020-02-25 09:21:00.343000060,1.6769999999999998,4.093,3.486,30.2,21.0
2020-02-25 09:21:01.719000060,2.369,3.751,3.649,30.2,21.1
2020-02-25 09:21:03.100000000,1.519,1.818,1.808,30.2,21.0
2020-02-25 09:21:04.475000060,1.995,3.844,3.665,30.2,21.0
2020-02-25 09:21:58.950000130,2.168,5.638999999999999,4.922,30.2,21.0
2020-02-25 09:22:00.326000130,2.115,9.733,6.674,30.3,21.0
2020-02-25 09:22:01.703000060,1.615,1.961,1.95,30.2,21.0
2020-02-25 09:22:03.078000130,1.823,3.89,3.649,30.3,21.0
2020-02-25 09:22:57.556999940,2.192,2.375,2.374,30.2,21.0
2020-02-25 09:22:58.932999940,1.694,2.039,2.028,30.2,21.0
2020-02-25 09:23:00.312999940,1.577,3.659,3.105,30.2,21.0
2020-02-25 09:23:01.688999940,1.892,3.136,3.032,30.3,21.0
2020-02-25 09:23:56.164000000,1.823,3.264,3.102,30.2,21.0
2020-02-25 09:23:57.544999940,1.806,7.532,5.0280000000000005,30.2,21.0
2020-02-25 09:23:58.924999940,2.14,23.525,4.001,30.3,21.0
2020-02-25 09:24:00.300999940,2.421,4.598,4.347,30.2,21.0
2020-02-25 09:25:00.283000060,1.779,3.268,3.099,30.2,21.0
2020-02-25 09:25:01.664999940,2.274,4.515,3.945,30.2,21.0
2020-02-25 09:25:03.040999940,1.811,9.442,6.292999999999999,30.3,21.0
2020-02-25 09:25:04.416000000,2.384,3.591,3.4930000000000003,30.2,21.0
2020-02-25 09:25:58.891000060,2.555,4.192,4.071000000000001,30.2,21.0
2020-02-25 09:26:00.271000060,1.943,2.073,2.072,30.2,21.0
2020-02-25 09:26:01.647000060,1.475,3.367,2.803,30.3,21.0
2020-02-25 09:26:03.028000000,2.535,6.362,5.608,30.2,21.0
2020-02-25 09:26:57.502000130,1.974,2.684,2.604,30.2,21.0
2020-02-25 09:26:58.878000130,1.818,2.164,2.153,30.3,21.0
2020-02-25 09:27:00.259000060,2.01,7.233,4.874,30.3,21.0
2020-02-25 09:27:01.635000060,2.869,8.78,7.479,30.2,21.0
2020-02-25 09:27:56.110000130,2.575,3.68,3.587,30.2,21.0
2020-02-25 09:27:57.488999940,1.528,2.211,2.131,30.2,21.0
2020-02-25 09:27:58.864999940,1.66,1.911,1.901,30.2,21.0
2020-02-25 09:28:00.246000130,2.07,5.871,4.819,30.3,21.0
2020-02-25 09:29:00.232999940,1.955,4.73,4.123,30.2,21.0
2020-02-25 09:29:01.608999940,1.818,2.983,2.887,30.2,21.0
2020-02-25 09:29:02.984999940,1.27,5.507000000000001,3.292,30.2,21.0
2020-02-25 09:29:04.364999940,2.083,2.853,2.824,30.2,21.0
2020-02-25 09:29:58.836999940,1.666,5.777,3.4930000000000003,30.2,21.0
2020-02-25 09:30:00.216000000,1.615,4.0760000000000005,3.474,30.2,21.0
2020-02-25 09:30:01.592999940,1.898,3.465,3.299,30.3,21.0
2020-02-25 09:30:02.968999940,2.14,2.994,2.9130000000000003,30.3,21.0
2020-02-25 09:30:57.447000060,1.829,2.655,2.573,30.3,21.0
2020-02-25 09:30:58.828000000,1.778,2.651,2.568,30.3,21.0
2020-02-25 09:31:00.208000000,2.481,4.625,4.426,30.3,21.0
2020-02-25 09:31:01.584999940,2.146,3.225,3.13,30.3,21.0
2020-02-25 09:31:56.059000060,2.219,11.225,6.434,30.2,21.0
2020-02-25 09:31:57.433999870,1.511,3.4610000000000003,2.905,30.2,21.0
2020-02-25 09:31:58.815000060,2.079,3.809,3.624,30.3,21.0
2020-02-25 09:32:00.195000060,2.131,4.512,3.936,30.2,21.0
2020-02-25 09:33:00.174000130,1.972,2.017,2.017,30.3,21.0
2020-02-25 09:33:01.555000060,2.514,4.084,3.965,30.2,21.0
2020-02-25 09:33:02.931000060,1.987,4.62,3.969,30.3,21.0
2020-02-25 09:33:04.311000060,1.877,2.832,2.739,30.3,21.0
2020-02-25 09:33:58.788999940,1.948,3.69,3.513,30.3,21.0
2020-02-25 09:34:00.166000130,2.112,4.773,4.148,30.2,21.0
2020-02-25 09:34:01.545999870,2.826,9.055,6.487,30.3,21.0
2020-02-25 09:34:02.921999870,1.496,1.5719999999999998,1.5719999999999998,30.3,21.0
2020-02-25 09:34:57.396999940,1.659,1.779,1.778,30.3,21.0
2020-02-25 09:34:58.776999940,1.863,8.077,5.226,30.3,21.0
2020-02-25 09:35:00.152999940,1.591,1.672,1.671,30.3,21.0
2020-02-25 09:35:01.528999940,1.985,2.676,2.655,30.3,21.0
2020-02-25 09:35:56.007000060,2.28,2.653,2.642,30.2,21.0
2020-02-25 09:35:57.384000000,1.833,2.156,2.146,30.2,21.0
2020-02-25 09:35:58.760000000,1.985,8.398,5.346,30.3,21.0
2020-02-25 09:36:00.140000000,2.2880000000000003,4.237,4.048,30.3,21.0
2020-02-25 09:37:00.123000060,1.937,2.812,2.724,30.3,21.0
2020-02-25 09:37:01.500000000,1.7380000000000002,8.71,5.612,30.3,21.0
2020-02-25 09:37:02.880000000,1.619,3.687,3.125,30.3,21.0
2020-02-25 09:37:04.256000000,1.851,2.6180000000000003,2.533,30.3,21.0
2020-02-25 09:37:58.731000060,1.7380000000000002,2.533,2.445,30.3,21.0
2020-02-25 09:38:00.107000060,2.69,5.234,4.961,30.3,21.0
2020-02-25 09:38:01.483000060,1.885,7.894,5.207999999999999,30.3,21.0
2020-02-25 09:38:02.859000060,1.779,1.909,1.908,30.3,21.1
2020-02-25 09:38:57.337999870,1.881,6.505,4.121,30.3,21.0
2020-02-25 09:38:58.713999870,1.742,2.046,2.035,30.3,21.0
2020-02-25 09:39:00.089999870,2.051,2.874,2.792,30.3,21.0
2020-02-25 09:39:01.470000130,2.287,2.883,2.862,30.3,21.0
2020-02-25 09:39:55.948000000,1.61,2.319,2.24,30.3,21.0
2020-02-25 09:39:57.328999940,2.512,17.9,7.907,30.3,21.0
2020-02-25 09:39:58.708999940,1.86,6.904,5.647,30.3,21.0
2020-02-25 09:40:00.089999870,2.178,6.1370000000000005,5.009,30.3,21.0
2020-02-25 09:41:00.068000000,2.465,7.472,6.254,30.3,21.0
2020-02-25 09:41:01.448999940,1.963,4.143,3.568,30.3,21.0
2020-02-25 09:41:02.824999940,2.117,2.398,2.396,30.3,21.0
2020-02-25 09:41:04.201999870,2.182,3.044,2.955,30.3,21.0
2020-02-25 09:41:58.684000000,2.247,5.33,4.633,30.3,21.0
2020-02-25 09:42:00.059000060,1.895,4.504,3.879,30.3,21.0
2020-02-25 09:42:01.440000000,2.629,4.729,4.144,30.3,21.0
2020-02-25 09:42:02.820999940,3.28,16.277,7.697,30.3,21.0
2020-02-25 09:42:57.287000060,2.092,4.839,4.181,30.3,21.0
2020-02-25 09:42:58.665999870,1.971,2.367,2.355,30.3,21.0
2020-02-25 09:43:00.043000060,2.057,2.838,2.749,30.4,21.0
2020-02-25 09:43:01.423000060,2.3680000000000003,4.663,4.396,30.4,21.0
2020-02-25 09:43:55.897999870,2.441,7.115,6.247999999999999,30.3,21.0
2020-02-25 09:43:57.278000130,1.716,3.738,3.147,30.3,21.0
2020-02-25 09:43:58.654000130,2.275,3.432,3.3310000000000004,30.4,21.0
2020-02-25 09:44:00.030000130,2.362,2.889,2.8760000000000003,30.3,21.0
2020-02-25 09:45:00.012999940,1.962,2.145,2.144,30.3,21.0
2020-02-25 09:45:01.393999870,2.043,4.944,4.2860000000000005,30.3,21.0
2020-02-25 09:45:02.769999870,1.256,1.557,1.546,30.3,21.0
2020-02-25 09:45:04.147000060,1.885,2.205,2.194,30.3,21.0
2020-02-25 09:45:58.620999940,2.278,4.143,3.953,30.3,21.0
2020-02-25 09:46:00.000999940,2.266,9.22,6.107,30.3,21.0
2020-02-25 09:46:01.376999940,2.261,3.2030000000000003,3.113,30.4,21.0
2020-02-25 09:46:02.756999940,1.57,6.39,3.85,30.3,21.0
2020-02-25 09:46:57.232000000,1.98,11.836,6.607,30.3,21.0
2020-02-25 09:46:58.608000000,2.011,2.849,2.8160000000000003,30.3,21.0
2020-02-25 09:46:59.988000000,2.4330000000000003,5.292000000000001,4.6,30.3,21.0
2020-02-25 09:47:01.364000000,2.405,6.692,5.845,30.4,21.0
2020-02-25 09:47:55.838000130,2.7030000000000003,5.294,5.079,30.2,21.0
2020-02-25 09:47:57.219000060,1.732,3.888,3.307,30.3,21.0
2020-02-25 09:47:58.595000060,2.155,2.799,2.777,30.3,21.0
2020-02-25 09:47:59.975000060,1.556,3.42,2.862,30.3,21.0
2020-02-25 09:48:59.961999870,2.609,16.557000000000002,8.064,30.3,21.0
2020-02-25 09:49:01.343000060,2.104,4.552,3.978,30.3,21.0
2020-02-25 09:49:02.719000060,2.023,6.667999999999999,4.276,30.3,21.0
2020-02-25 09:49:04.099000060,1.51,3.3710000000000004,2.826,30.3,21.0
2020-02-25 09:49:58.568999940,1.779,1.948,1.946,30.3,21.0
2020-02-25 09:49:59.945999870,2.044,4.965,4.32,30.3,21.0
2020-02-25 09:50:01.321999870,1.852,4.009,3.452,30.3,21.0
2020-02-25 09:50:02.702000130,1.882,7.237999999999999,4.7,30.4,21.0
2020-02-25 09:50:57.172000000,1.918,3.353,3.24,30.3,21.0
2020-02-25 09:50:58.552999940,1.258,1.94,1.858,30.3,21.0
2020-02-25 09:50:59.928999940,1.895,2.42,2.407,30.3,21.0
2020-02-25 09:51:01.308999940,1.754,2.335,2.313,30.3,21.0
2020-02-25 09:51:55.783000060,1.91,2.301,2.29,30.3,21.0
2020-02-25 09:51:57.163000060,2.264,5.075,4.753,30.3,21.0
2020-02-25 09:51:58.544000000,1.6369999999999998,4.729,4.042,30.3,21.0
2020-02-25 09:51:59.920999940,1.796,2.206,2.194,30.3,21.0
2020-02-25 09:52:59.908000000,1.5659999999999998,1.839,1.829,30.4,21.0
2020-02-25 09:53:01.287000060,2.386,3.5610000000000004,3.468,30.3,21.0
2020-02-25 09:53:02.664000000,1.771,2.504,2.423,30.3,21.0
2020-02-25 09:53:04.040000000,1.777,3.289,3.125,30.4,21.0
2020-02-25 09:53:58.511000060,2.435,3.263,3.232,30.3,21.0
2020-02-25 09:53:59.891000060,1.854,5.476,4.746,30.4,21.0
2020-02-25 09:54:01.267000060,1.901,2.727,2.643,30.4,21.0
2020-02-25 09:54:02.647000060,2.234,2.602,2.591,30.4,21.0
2020-02-25 09:54:57.120999940,1.746,3.81,3.5660000000000003,30.3,21.0
2020-02-25 09:54:58.496999940,1.869,2.612,2.53,30.3,21.0
2020-02-25 09:54:59.878000130,1.97,3.94,3.404,30.3,21.0
2020-02-25 09:55:01.255000060,2.755,6.178999999999999,5.518,30.3,21.0
2020-02-25 09:55:55.728999940,1.835,2.632,2.549,30.4,21.0
2020-02-25 09:55:57.108999940,2.071,2.914,2.8280000000000003,30.3,21.0
2020-02-25 09:55:58.488999940,2.378,7.13,4.663,30.3,21.0
2020-02-25 09:55:59.865999870,2.08,3.218,3.122,30.4,21.0
2020-02-25 09:56:59.856000000,1.5219999999999998,3.58,3.034,30.4,21.0
2020-02-25 09:57:01.232999940,2.261,7.812,6.16,30.4,21.0
2020-02-25 09:57:02.612999940,2.127,2.567,2.555,30.4,21.0
2020-02-25 09:57:03.988999940,1.814,3.951,3.383,30.4,21.0
2020-02-25 09:57:58.460000000,1.802,2.6,2.516,30.4,21.0
2020-02-25 09:57:59.835000060,2.354,4.401,4.212,30.4,21.0
2020-02-25 09:58:01.216000000,1.645,1.7719999999999998,1.771,30.3,21.0
2020-02-25 09:58:02.592000000,1.4240000000000002,1.72,1.709,30.4,21.0
2020-02-25 09:58:57.070000130,1.965,13.061,5.2410000000000005,30.3,21.0
2020-02-25 09:58:58.451000060,2.117,4.565,3.999,30.4,21.0
2020-02-25 09:58:59.827000060,2.204,3.0780000000000003,2.995,30.4,21.0
2020-02-25 09:59:01.203000060,1.729,6.051,3.715,30.4,21.0
2020-02-25 09:59:55.672999940,1.7719999999999998,2.019,2.017,30.4,21.0
2020-02-25 09:59:57.052999940,1.398,3.254,2.697,30.4,21.0
2020-02-25 09:59:58.430000130,1.948,7.169,4.619,30.4,21.0
2020-02-25 09:59:59.809999870,2.393,5.398,4.728,30.4,21.0
2020-02-25 10:00:59.791000060,2.028,2.957,2.872,30.4,21.0
